corpus_id,translation,book,chapter,chapter_date,header,verse,text,text_raw
BOC,1833,Book of Commandments,42,January 1831,"[edit] A Revelation to Joseph, and Sidney, given in Fayette, New- York, January, 1831, explaining why James (C.,) obeyed not the revelation which was given unto him.",2,"And he received the word with gladness, but straitway satan tempted him; and the fear of persecution, and the cares of the world, caused him to reject the word:","[edit] A Revelation to Joseph, and Sidney, given in Fayette, New- York, January, 1831, explaining why James (C.,) obeyed not the revelation which was given unto him. And he received the word with gladness, but straitway satan tempted him; and the fear of persecution, and the cares of the world, caused him to reject the word:"
BOC,1833,Book of Commandments,42,January 1831,"[edit] A Revelation to Joseph, and Sidney, given in Fayette, New- York, January, 1831, explaining why James (C.,) obeyed not the revelation which was given unto him.",3,"Wherefore he broke my covenant, and it remaineth in me to do with him as seemeth good. Amen.","[edit] A Revelation to Joseph, and Sidney, given in Fayette, New- York, January, 1831, explaining why James (C.,) obeyed not the revelation which was given unto him. Wherefore he broke my covenant, and it remaineth in me to do with him as seemeth good. Amen."
BOC,1833,Book of Commandments,43,February 1831,"[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831.",1,"Hearken and hear, O ye my people, saith your Lord and your God, ye whom I delight to bless with the greatest of blessings, ye that hear me:","[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831. Hearken and hear, O ye my people, saith your Lord and your God, ye whom I delight to bless with the greatest of blessings, ye that hear me:"
BOC,1833,Book of Commandments,43,February 1831,"[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831.",2,"And ye that hear me not will I curse, that have professed my name, with the heaviest of all cursings.","[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831. And ye that hear me not will I curse, that have professed my name, with the heaviest of all cursings."
BOC,1833,Book of Commandments,43,February 1831,"[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831.",3,"Hearken, O ye elders of my church whom I have called;","[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831. Hearken, O ye elders of my church whom I have called;"
BOC,1833,Book of Commandments,43,February 1831,"[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831.",4,"Behold I give unto you a commandment, that ye shall assemble yourselves together to agree upon my word, and by the prayer of your faith ye shall receive my law, that ye may know how to govern my church, and have all things right before me.","[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831. Behold I give unto you a commandment, that ye shall assemble yourselves together to agree upon my word, and by the prayer of your faith ye shall receive my law, that ye may know how to govern my church, and have all things right before me."
BOC,1833,Book of Commandments,43,February 1831,"[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831.",5,"And I will be your Ruler when I come: and behold, I come quickly: and ye shall see that my law is kept.","[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831. And I will be your Ruler when I come: and behold, I come quickly: and ye shall see that my law is kept."
BOC,1833,Book of Commandments,43,February 1831,"[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831.",6,He that receiveth my law and doeth it the same is my disciple;,"[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831. He that receiveth my law and doeth it the same is my disciple;"
BOC,1833,Book of Commandments,43,February 1831,"[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831.",7,"And he that saith he receiveth it and doeth it not, the same is not my disciple, and shall be cast out from among you.","[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831. And he that saith he receiveth it and doeth it not, the same is not my disciple, and shall be cast out from among you."
BOC,1833,Book of Commandments,43,February 1831,"[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831.",8,"For it is not meet that the things which belong to the children of the Kingdom, should be given to them that are not worthy, or to dogs, or the pearls to be cast before swine.","[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831. For it is not meet that the things which belong to the children of the Kingdom, should be given to them that are not worthy, or to dogs, or the pearls to be cast before swine."
BOC,1833,Book of Commandments,43,February 1831,"[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831.",9,"And again, it is meet that my servant Joseph should have a house built, in which to live and translate.","[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831. And again, it is meet that my servant Joseph should have a house built, in which to live and translate."
BOC,1833,Book of Commandments,43,February 1831,"[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831.",10,"And again, it is meet that my servant Sidney should live as seemeth him good.","[edit] A Revelation to the church in Kirtland, Ohio, and also the calling of Edward to the office of bishop, given February, 1831. And again, it is meet that my servant Sidney should live as seemeth him good."
BOC,1833,Book of Commandments,44,February 1831,"[edit] A Revelation given to twelve elders assembled in Kirtland, Ohio; and also the law for the government of the church, given in the presence of the same, February, 1831.",1,"Hearken, O ye elders of my church who have assembled yourselves together, in my name, even Jesus Christ, the Son of the living God, the Savior of the world;","[edit] A Revelation given to twelve elders assembled in Kirtland, Ohio; and also the law for the government of the church, given in the presence of the same, February, 1831. Hearken, O ye elders of my church who have assembled yourselves together, in my name, even Jesus Christ, the Son of the living God, the Savior of the world;"
