Source,Target,Weight,Type
Psalms_45,Isaiah_51,1,undirected
Psalms_45,Isaiah_61,9,undirected
Psalms_45,Psalms_100,2,undirected
Psalms_45,Psalms_117,4,undirected
Psalms_45,Psalms_145,3,undirected
Psalms_45,Psalms_149,3,undirected
Psalms_45,Psalms_21,13,undirected
Psalms_45,Psalms_77,5,undirected
Psalms_46,Ezekiel_27,2,undirected
Psalms_46,Isaiah_24,4,undirected
Psalms_46,Isaiah_33,1,undirected
Psalms_46,Job_28,2,undirected
Psalms_46,Proverbs_10,1,undirected
Psalms_46,Psalms_100,3,undirected
Psalms_46,Psalms_112,3,undirected
Psalms_46,Psalms_117,3,undirected
Psalms_46,Psalms_150,4,undirected
Psalms_46,Psalms_29,2,undirected
Psalms_46,Psalms_47,10,undirected
Psalms_46,Psalms_48,3,undirected
Psalms_46,Psalms_67,2,undirected
Psalms_46,Psalms_87,18,undirected
Psalms_46,Psalms_96,2,undirected
Psalms_46,Psalms_98,5,undirected
Psalms_47,Psalms_100,2,undirected
Psalms_47,Psalms_113,1,undirected
Psalms_47,Psalms_117,16,undirected
Psalms_47,Psalms_146,2,undirected
Psalms_47,Psalms_147,1,undirected
Psalms_47,Psalms_149,14,undirected
Psalms_47,Psalms_150,8,undirected
Psalms_47,Psalms_29,3,undirected
Psalms_47,Psalms_46,10,undirected
Psalms_47,Psalms_67,8,undirected
Psalms_47,Psalms_82,1,undirected
Psalms_47,Psalms_98,9,undirected
Psalms_47,Psalms_99,2,undirected
Psalms_48,Ezekiel_27,1,undirected
Psalms_48,Isaiah_24,2,undirected
Psalms_48,Isaiah_25,7,undirected
Psalms_48,Isaiah_26,8,undirected
Psalms_48,Isaiah_3,2,undirected
Psalms_48,Psalms_117,5,undirected
Psalms_48,Psalms_149,6,undirected
Psalms_48,Psalms_46,3,undirected
Psalms_48,Psalms_65,14,undirected
Psalms_48,Psalms_67,3,undirected
Psalms_48,Psalms_68,2,undirected
Psalms_48,Psalms_87,6,undirected
Psalms_48,Psalms_90,1,undirected
Psalms_49,Ezekiel_27,1,undirected
Psalms_49,Isaiah_18,2,undirected
Psalms_49,Isaiah_53,1,undirected
Psalms_49,Job_21,1,undirected
Psalms_49,Job_24,9,undirected
Psalms_49,Job_3,2,undirected
Psalms_49,Proverbs_13,2,undirected
Psalms_49,Proverbs_19,12,undirected
Psalms_49,Proverbs_22,4,undirected
Psalms_49,Proverbs_29,2,undirected
Psalms_49,Psalms_11,2,undirected
Psalms_49,Psalms_117,4,undirected
Psalms_49,Psalms_118,2,undirected
Psalms_49,Psalms_149,9,undirected
Psalms_49,Psalms_28,2,undirected
Psalms_49,Psalms_9,1,undirected
Psalms_49,Psalms_94,19,undirected
Psalms_5,Ezekiel_27,2,undirected
Psalms_5,Job_35,8,undirected
Psalms_5,Psalms_118,6,undirected
Psalms_5,Psalms_145,3,undirected
Psalms_5,Psalms_23,1,undirected
Psalms_5,Psalms_28,1,undirected
Psalms_5,Psalms_31,1,undirected
Psalms_5,Psalms_41,3,undirected
Psalms_5,Psalms_51,10,undirected
Psalms_5,Psalms_52,6,undirected
Psalms_5,Psalms_63,1,undirected
Psalms_5,Psalms_65,9,undirected
Psalms_5,Psalms_69,9,undirected
Psalms_5,Psalms_86,11,undirected
Psalms_5,Psalms_9,5,undirected
Psalms_5,Psalms_92,4,undirected
Psalms_50,2 Samuel_7,2,undirected
Psalms_50,Hosea_2,1,undirected
Psalms_50,Isaiah_3,1,undirected
Psalms_50,Isaiah_40,2,undirected
Psalms_50,Isaiah_43,7,undirected
Psalms_50,Isaiah_44,3,undirected
Psalms_50,Isaiah_45,1,undirected
Psalms_50,Isaiah_48,2,undirected
Psalms_50,Isaiah_49,4,undirected
Psalms_50,Job_10,1,undirected
Psalms_50,Job_13,3,undirected
Psalms_50,Proverbs_5,2,undirected
Psalms_50,Proverbs_6,3,undirected
Psalms_50,Psalms_116,11,undirected
Psalms_50,Psalms_22,8,undirected
Psalms_50,Psalms_40,1,undirected
Psalms_50,Psalms_71,17,undirected
Psalms_50,Psalms_77,7,undirected
Psalms_51,Ezekiel_27,3,undirected
Psalms_51,Isaiah_61,3,undirected
Psalms_51,Job_10,2,undirected
Psalms_51,Psalms_119,3,undirected
Psalms_51,Psalms_13,1,undirected
Psalms_51,Psalms_17,7,undirected
Psalms_51,Psalms_31,2,undirected
Psalms_51,Psalms_32,4,undirected
Psalms_51,Psalms_39,1,undirected
Psalms_51,Psalms_40,11,undirected
Psalms_51,Psalms_41,5,undirected
Psalms_51,Psalms_5,10,undirected
Psalms_51,Psalms_56,3,undirected
Psalms_51,Psalms_65,3,undirected
Psalms_51,Psalms_69,6,undirected
Psalms_51,Psalms_71,3,undirected
Psalms_51,Psalms_86,9,undirected
Psalms_52,Job_35,8,undirected
Psalms_52,Job_8,3,undirected
Psalms_52,Psalms_10,6,undirected
Psalms_52,Psalms_100,1,undirected
Psalms_52,Psalms_112,11,undirected
Psalms_52,Psalms_117,7,undirected
Psalms_52,Psalms_118,12,undirected
Psalms_52,Psalms_120,1,undirected
Psalms_52,Psalms_145,3,undirected
Psalms_52,Psalms_150,2,undirected
Psalms_52,Psalms_23,4,undirected
Psalms_52,Psalms_29,2,undirected
Psalms_52,Psalms_39,2,undirected
Psalms_52,Psalms_42,1,undirected
Psalms_52,Psalms_5,6,undirected
Psalms_52,Psalms_61,1,undirected
Psalms_52,Psalms_62,2,undirected
Psalms_52,Psalms_87,13,undirected
Psalms_53,Hosea_4,1,undirected
Psalms_53,Isaiah_45,1,undirected
Psalms_53,Jeremiah_10,1,undirected
Psalms_53,Jeremiah_8,2,undirected
Psalms_53,Psalms_111,2,undirected
Psalms_53,Psalms_117,2,undirected
Psalms_53,Psalms_14,60,undirected
Psalms_53,Psalms_147,4,undirected
Psalms_53,Psalms_149,5,undirected
Psalms_53,Psalms_150,2,undirected
Psalms_53,Psalms_34,5,undirected
Psalms_53,Psalms_62,1,undirected
Psalms_53,Psalms_87,4,undirected
Psalms_54,Psalms_100,3,undirected
Psalms_54,Psalms_108,1,undirected
Psalms_54,Psalms_117,4,undirected
Psalms_54,Psalms_138,7,undirected
Psalms_54,Psalms_147,1,undirected
Psalms_54,Psalms_25,5,undirected
Psalms_54,Psalms_3,5,undirected
Psalms_54,Psalms_41,2,undirected
Psalms_54,Psalms_43,2,undirected
Psalms_54,Psalms_6,3,undirected
Psalms_54,Psalms_75,1,undirected
Psalms_54,Psalms_86,26,undirected
Psalms_55,2 Samuel_22,5,undirected
Psalms_55,Ezekiel_27,11,undirected
Psalms_55,Jeremiah_48,5,undirected
Psalms_55,Job_16,9,undirected
Psalms_55,Job_22,1,undirected
Psalms_55,Job_30,7,undirected
Psalms_55,Psalms_107,3,undirected
Psalms_55,Psalms_118,1,undirected
Psalms_55,Psalms_18,6,undirected
Psalms_55,Psalms_22,6,undirected
Psalms_55,Psalms_7,6,undirected
Psalms_56,Psalms_116,13,undirected
Psalms_56,Psalms_117,1,undirected
Psalms_56,Psalms_25,7,undirected
Psalms_56,Psalms_31,5,undirected
Psalms_56,Psalms_41,19,undirected
Psalms_56,Psalms_51,3,undirected
Psalms_56,Psalms_57,6,undirected
Psalms_56,Psalms_86,4,undirected
Psalms_56,Psalms_9,3,undirected
Psalms_57,Ezekiel_27,1,undirected
Psalms_57,Psalms_100,1,undirected
Psalms_57,Psalms_108,40,undirected
Psalms_57,Psalms_117,5,undirected
Psalms_57,Psalms_56,6,undirected
Psalms_57,Psalms_61,7,undirected
Psalms_57,Psalms_62,5,undirected
Psalms_57,Psalms_67,2,undirected
Psalms_57,Psalms_84,2,undirected
Psalms_57,Psalms_86,13,undirected
Psalms_57,Psalms_96,8,undirected
Psalms_58,Isaiah_18,2,undirected
Psalms_58,Isaiah_40,3,undirected
Psalms_58,Job_12,2,undirected
Psalms_58,Job_21,1,undirected
Psalms_58,Job_24,3,undirected
Psalms_58,Proverbs_12,1,undirected
Psalms_58,Proverbs_26,4,undirected
Psalms_58,Proverbs_27,1,undirected
Psalms_58,Proverbs_6,5,undirected
Psalms_58,Psalms_104,6,undirected
Psalms_58,Psalms_117,3,undirected
Psalms_58,Psalms_125,1,undirected
Psalms_58,Psalms_147,2,undirected
Psalms_58,Psalms_148,4,undirected
Psalms_58,Psalms_149,3,undirected
Psalms_58,Psalms_150,1,undirected
Psalms_58,Psalms_29,2,undirected
Psalms_58,Psalms_64,22,undirected
Psalms_59,Jeremiah_15,2,undirected
Psalms_59,Psalms_10,2,undirected
Psalms_59,Psalms_117,1,undirected
Psalms_59,Psalms_139,2,undirected
Psalms_59,Psalms_140,33,undirected
Psalms_59,Psalms_17,1,undirected
Psalms_59,Psalms_25,6,undirected
Psalms_59,Psalms_27,1,undirected
Psalms_59,Psalms_3,6,undirected
Psalms_59,Psalms_31,13,undirected
Psalms_59,Psalms_35,3,undirected
Psalms_59,Psalms_38,3,undirected
Psalms_59,Psalms_40,2,undirected
Psalms_59,Psalms_41,10,undirected
Psalms_59,Psalms_66,2,undirected
Psalms_59,Psalms_69,3,undirected
Psalms_59,Psalms_73,8,undirected
Psalms_59,Psalms_81,3,undirected
Psalms_59,Psalms_94,7,undirected
Psalms_6,Psalms_116,11,undirected
Psalms_6,Psalms_117,4,undirected
Psalms_6,Psalms_120,5,undirected
Psalms_6,Psalms_13,5,undirected
Psalms_6,Psalms_130,1,undirected
Psalms_6,Psalms_142,1,undirected
Psalms_6,Psalms_25,12,undirected
Psalms_6,Psalms_28,1,undirected
Psalms_6,Psalms_3,8,undirected
Psalms_6,Psalms_31,16,undirected
Psalms_6,Psalms_38,36,undirected
Psalms_6,Psalms_54,3,undirected
Psalms_6,Psalms_69,1,undirected
Psalms_6,Psalms_70,3,undirected
Psalms_6,Psalms_86,1,undirected
Psalms_6,Psalms_92,3,undirected
Psalms_60,Psalms_108,60,undirected
Psalms_60,Psalms_117,3,undirected
Psalms_60,Psalms_118,1,undirected
Psalms_60,Psalms_30,14,undirected
Psalms_60,Psalms_44,2,undirected
Psalms_60,Psalms_61,7,undirected
Psalms_60,Psalms_65,4,undirected
Psalms_60,Psalms_80,18,undirected
Psalms_60,Psalms_85,15,undirected
Psalms_60,Psalms_9,1,undirected
Psalms_61,Psalms_100,2,undirected
Psalms_61,Psalms_117,12,undirected
Psalms_61,Psalms_120,1,undirected
Psalms_61,Psalms_13,7,undirected
Psalms_61,Psalms_130,2,undirected
Psalms_61,Psalms_138,1,undirected
Psalms_61,Psalms_23,1,undirected
Psalms_61,Psalms_30,32,undirected
Psalms_61,Psalms_31,3,undirected
Psalms_61,Psalms_42,4,undirected
Psalms_61,Psalms_43,1,undirected
Psalms_61,Psalms_52,1,undirected
Psalms_61,Psalms_57,7,undirected
Psalms_61,Psalms_60,7,undirected
Psalms_61,Psalms_86,9,undirected
Psalms_61,Psalms_9,3,undirected
Psalms_62,Ezekiel_27,1,undirected
Psalms_62,Hosea_12,2,undirected
Psalms_62,Isaiah_21,4,undirected
Psalms_62,Isaiah_32,1,undirected
Psalms_62,Isaiah_40,4,undirected
Psalms_62,Job_13,1,undirected
Psalms_62,Job_21,2,undirected
Psalms_62,Job_33,3,undirected
Psalms_62,Proverbs_26,1,undirected
Psalms_62,Psalms_101,1,undirected
Psalms_62,Psalms_11,3,undirected
Psalms_62,Psalms_116,1,undirected
Psalms_62,Psalms_117,6,undirected
Psalms_62,Psalms_130,2,undirected
Psalms_62,Psalms_131,1,undirected
Psalms_62,Psalms_144,1,undirected
Psalms_62,Psalms_149,12,undirected
Psalms_62,Psalms_150,11,undirected
Psalms_62,Psalms_19,2,undirected
Psalms_62,Psalms_22,11,undirected
Psalms_62,Psalms_28,8,undirected
Psalms_62,Psalms_3,1,undirected
Psalms_62,Psalms_32,1,undirected
Psalms_62,Psalms_4,4,undirected
Psalms_62,Psalms_52,2,undirected
Psalms_62,Psalms_53,1,undirected
Psalms_62,Psalms_57,5,undirected
Psalms_62,Psalms_64,1,undirected
Psalms_62,Psalms_66,3,undirected
Psalms_62,Psalms_73,3,undirected
Psalms_62,Psalms_76,2,undirected
Psalms_62,Psalms_84,4,undirected
Psalms_63,Isaiah_60,2,undirected
Psalms_63,Proverbs_26,3,undirected
Psalms_63,Psalms_118,3,undirected
Psalms_63,Psalms_149,4,undirected
Psalms_63,Psalms_150,1,undirected
Psalms_63,Psalms_16,15,undirected
Psalms_63,Psalms_32,1,undirected
Psalms_63,Psalms_42,39,undirected
Psalms_63,Psalms_5,1,undirected
Psalms_63,Psalms_65,3,undirected
Psalms_63,Psalms_91,3,undirected
Psalms_64,Ezekiel_27,5,undirected
Psalms_64,Isaiah_35,1,undirected
Psalms_64,Job_24,2,undirected
Psalms_64,Proverbs_1,2,undirected
Psalms_64,Proverbs_20,4,undirected
Psalms_64,Psalms_11,19,undirected
Psalms_64,Psalms_112,1,undirected
Psalms_64,Psalms_117,5,undirected
Psalms_64,Psalms_12,1,undirected
Psalms_64,Psalms_135,1,undirected
Psalms_64,Psalms_140,4,undirected
Psalms_64,Psalms_141,8,undirected
Psalms_64,Psalms_149,2,undirected
Psalms_64,Psalms_15,5,undirected
Psalms_64,Psalms_150,4,undirected
Psalms_64,Psalms_34,14,undirected
Psalms_64,Psalms_36,1,undirected
Psalms_64,Psalms_58,22,undirected
Psalms_64,Psalms_62,1,undirected
Psalms_65,Ezekiel_27,6,undirected
Psalms_65,Ezekiel_4,2,undirected
Psalms_65,Isaiah_12,3,undirected
Psalms_65,Isaiah_16,1,undirected
Psalms_65,Isaiah_17,4,undirected
Psalms_65,Isaiah_20,8,undirected
Psalms_65,Isaiah_23,1,undirected
Psalms_65,Isaiah_25,1,undirected
Psalms_65,Isaiah_26,5,undirected
Psalms_65,Isaiah_35,2,undirected
Psalms_65,Isaiah_6,1,undirected
Psalms_65,Isaiah_61,9,undirected
Psalms_65,Isaiah_64,12,undirected
Psalms_65,Job_26,2,undirected
Psalms_65,Job_38,1,undirected
Psalms_65,Job_4,8,undirected
Psalms_65,Psalms_104,18,undirected
Psalms_65,Psalms_108,1,undirected
Psalms_65,Psalms_114,9,undirected
Psalms_65,Psalms_117,6,undirected
Psalms_65,Psalms_12,13,undirected
Psalms_65,Psalms_123,3,undirected
Psalms_65,Psalms_137,18,undirected
Psalms_65,Psalms_149,1,undirected
Psalms_65,Psalms_150,7,undirected
Psalms_65,Psalms_16,2,undirected
Psalms_65,Psalms_21,7,undirected
Psalms_65,Psalms_29,7,undirected
Psalms_65,Psalms_30,1,undirected
Psalms_65,Psalms_32,4,undirected
Psalms_65,Psalms_42,6,undirected
Psalms_65,Psalms_48,14,undirected
Psalms_65,Psalms_5,9,undirected
Psalms_65,Psalms_51,3,undirected
Psalms_65,Psalms_60,4,undirected
Psalms_65,Psalms_63,3,undirected
Psalms_65,Psalms_66,10,undirected
Psalms_65,Psalms_68,27,undirected
Psalms_65,Psalms_72,16,undirected
Psalms_65,Psalms_76,2,undirected
Psalms_65,Psalms_79,22,undirected
Psalms_65,Psalms_8,11,undirected
Psalms_65,Psalms_80,7,undirected
Psalms_65,Psalms_83,20,undirected
Psalms_65,Psalms_84,8,undirected
Psalms_65,Psalms_85,2,undirected
Psalms_65,Psalms_87,1,undirected
Psalms_65,Psalms_90,27,undirected
Psalms_65,Psalms_93,2,undirected
Psalms_65,Psalms_95,1,undirected
Psalms_65,Psalms_98,1,undirected
Psalms_66,Ezekiel_27,3,undirected
Psalms_66,Isaiah_21,4,undirected
Psalms_66,Job_33,2,undirected
Psalms_66,Job_37,2,undirected
Psalms_66,Psalms_100,4,undirected
Psalms_66,Psalms_116,13,undirected
Psalms_66,Psalms_117,1,undirected
Psalms_66,Psalms_118,2,undirected
Psalms_66,Psalms_132,3,undirected
Psalms_66,Psalms_149,1,undirected
Psalms_66,Psalms_22,2,undirected
Psalms_66,Psalms_30,1,undirected
Psalms_66,Psalms_41,2,undirected
Psalms_66,Psalms_59,2,undirected
Psalms_66,Psalms_62,3,undirected
Psalms_66,Psalms_65,10,undirected
Psalms_66,Psalms_77,1,undirected
Psalms_66,Psalms_9,4,undirected
Psalms_67,Isaiah_35,3,undirected
Psalms_67,Psalms_117,39,undirected
Psalms_67,Psalms_149,13,undirected
Psalms_67,Psalms_150,7,undirected
Psalms_67,Psalms_43,8,undirected
Psalms_67,Psalms_46,2,undirected
Psalms_67,Psalms_47,8,undirected
Psalms_67,Psalms_48,3,undirected
Psalms_67,Psalms_57,2,undirected
Psalms_67,Psalms_70,3,undirected
Psalms_67,Psalms_76,1,undirected
Psalms_67,Psalms_80,2,undirected
Psalms_67,Psalms_82,2,undirected
Psalms_67,Psalms_85,3,undirected
Psalms_67,Psalms_87,1,undirected
Psalms_67,Psalms_96,4,undirected
Psalms_67,Psalms_99,3,undirected
Psalms_68,2 Samuel_22,4,undirected
Psalms_68,Ezekiel_27,5,undirected
Psalms_68,Isaiah_26,12,undirected
Psalms_68,Isaiah_30,1,undirected
Psalms_68,Isaiah_40,4,undirected
Psalms_68,Jeremiah_10,9,undirected
Psalms_68,Psalms_135,5,undirected
Psalms_68,Psalms_144,1,undirected
Psalms_68,Psalms_18,6,undirected
Psalms_68,Psalms_48,2,undirected
Psalms_68,Psalms_65,27,undirected
Psalms_68,Psalms_76,1,undirected
Psalms_68,Psalms_77,2,undirected
Psalms_69,Jeremiah_10,1,undirected
Psalms_69,Jeremiah_20,1,undirected
Psalms_69,Job_13,1,undirected
Psalms_69,Job_3,5,undirected
Psalms_69,Job_31,2,undirected
Psalms_69,Job_7,2,undirected
Psalms_69,Psalms_109,40,undirected
Psalms_69,Psalms_118,1,undirected
Psalms_69,Psalms_119,8,undirected
Psalms_69,Psalms_132,7,undirected
Psalms_69,Psalms_139,1,undirected
Psalms_69,Psalms_141,5,undirected
Psalms_69,Psalms_22,8,undirected
Psalms_69,Psalms_25,5,undirected
Psalms_69,Psalms_27,4,undirected
Psalms_69,Psalms_31,26,undirected
Psalms_69,Psalms_35,13,undirected
Psalms_69,Psalms_38,2,undirected
Psalms_69,Psalms_40,20,undirected
Psalms_69,Psalms_5,9,undirected
Psalms_69,Psalms_51,6,undirected
Psalms_69,Psalms_59,3,undirected
Psalms_69,Psalms_6,1,undirected
Psalms_69,Psalms_7,6,undirected
Psalms_69,Psalms_81,2,undirected
Psalms_69,Psalms_86,1,undirected
Psalms_7,2 Samuel_22,18,undirected
Psalms_7,Hosea_7,5,undirected
Psalms_7,Isaiah_63,5,undirected
Psalms_7,Job_10,2,undirected
Psalms_7,Job_16,4,undirected
Psalms_7,Job_17,6,undirected
Psalms_7,Psalms_149,9,undirected
Psalms_7,Psalms_150,8,undirected
Psalms_7,Psalms_18,5,undirected
Psalms_7,Psalms_25,7,undirected
Psalms_7,Psalms_28,12,undirected
Psalms_7,Psalms_41,1,undirected
Psalms_7,Psalms_55,6,undirected
Psalms_7,Psalms_69,6,undirected
Psalms_7,Psalms_9,5,undirected
Psalms_7,Psalms_91,3,undirected
Psalms_70,Psalms_117,4,undirected
Psalms_70,Psalms_120,1,undirected
Psalms_70,Psalms_129,2,undirected
Psalms_70,Psalms_149,14,undirected
Psalms_70,Psalms_25,1,undirected
Psalms_70,Psalms_35,6,undirected
Psalms_70,Psalms_40,28,undirected
Psalms_70,Psalms_6,3,undirected
Psalms_70,Psalms_67,3,undirected
Psalms_71,Isaiah_47,1,undirected
Psalms_71,Psalms_109,1,undirected
Psalms_71,Psalms_139,3,undirected
Psalms_71,Psalms_16,1,undirected
Psalms_71,Psalms_22,27,undirected
Psalms_71,Psalms_25,2,undirected
Psalms_71,Psalms_31,52,undirected
Psalms_71,Psalms_32,1,undirected
Psalms_71,Psalms_38,9,undirected
Psalms_71,Psalms_40,13,undirected
Psalms_71,Psalms_43,6,undirected
Psalms_71,Psalms_50,17,undirected
Psalms_71,Psalms_51,3,undirected
Psalms_71,Psalms_86,1,undirected
Psalms_72,Ezekiel_27,1,undirected
Psalms_72,Isaiah_11,7,undirected
Psalms_72,Isaiah_24,2,undirected
Psalms_72,Isaiah_34,2,undirected
Psalms_72,Psalms_112,1,undirected
Psalms_72,Psalms_113,2,undirected
Psalms_72,Psalms_117,4,undirected
Psalms_72,Psalms_148,11,undirected
Psalms_72,Psalms_149,8,undirected
Psalms_72,Psalms_33,4,undirected
Psalms_72,Psalms_37,1,undirected
Psalms_72,Psalms_65,16,undirected
Psalms_72,Psalms_76,5,undirected
Psalms_72,Psalms_96,8,undirected
Psalms_72,Psalms_98,2,undirected
Psalms_73,Ezekiel_27,2,undirected
Psalms_73,Isaiah_45,1,undirected
Psalms_73,Jeremiah_10,15,undirected
Psalms_73,Jeremiah_6,2,undirected
Psalms_73,Job_18,3,undirected
Psalms_73,Job_30,4,undirected
Psalms_73,Job_7,2,undirected
Psalms_73,Psalms_118,1,undirected
Psalms_73,Psalms_139,20,undirected
Psalms_73,Psalms_38,3,undirected
Psalms_73,Psalms_59,8,undirected
Psalms_73,Psalms_62,3,undirected
Psalms_74,Ezekiel_27,12,undirected
Psalms_74,Isaiah_26,6,undirected
Psalms_74,Job_38,2,undirected
Psalms_74,Psalms_104,3,undirected
Psalms_74,Psalms_117,3,undirected
Psalms_74,Psalms_140,1,undirected
Psalms_74,Psalms_44,41,undirected
Psalms_74,Psalms_77,8,undirected
Psalms_74,Psalms_8,7,undirected
Psalms_74,Psalms_89,2,undirected
Psalms_74,Psalms_9,2,undirected
Psalms_74,Psalms_94,1,undirected
Psalms_75,Amos_1,1,undirected
Psalms_75,Isaiah_18,4,undirected
Psalms_75,Isaiah_24,2,undirected
Psalms_75,Job_28,2,undirected
Psalms_75,Job_37,2,undirected
Psalms_75,Proverbs_21,4,undirected
Psalms_75,Psalms_101,3,undirected
Psalms_75,Psalms_117,5,undirected
Psalms_75,Psalms_12,3,undirected
Psalms_75,Psalms_121,6,undirected
Psalms_75,Psalms_122,1,undirected
Psalms_75,Psalms_129,4,undirected
Psalms_75,Psalms_137,1,undirected
Psalms_75,Psalms_145,3,undirected
Psalms_75,Psalms_146,4,undirected
Psalms_75,Psalms_149,3,undirected
Psalms_75,Psalms_16,1,undirected
Psalms_75,Psalms_28,2,undirected
Psalms_75,Psalms_29,13,undirected
Psalms_75,Psalms_54,1,undirected
Psalms_75,Psalms_82,23,undirected
Psalms_75,Psalms_87,3,undirected
Psalms_75,Psalms_94,3,undirected
Psalms_76,Ezekiel_27,6,undirected
Psalms_76,Isaiah_18,2,undirected
Psalms_76,Isaiah_61,1,undirected
Psalms_76,Job_5,3,undirected
Psalms_76,Psalms_114,2,undirected
Psalms_76,Psalms_117,1,undirected
Psalms_76,Psalms_146,1,undirected
Psalms_76,Psalms_148,7,undirected
Psalms_76,Psalms_149,17,undirected
Psalms_76,Psalms_19,1,undirected
Psalms_76,Psalms_62,2,undirected
Psalms_76,Psalms_65,2,undirected
Psalms_76,Psalms_67,1,undirected
Psalms_76,Psalms_68,1,undirected
Psalms_76,Psalms_72,5,undirected
Psalms_76,Psalms_87,10,undirected
Psalms_77,2 Samuel_22,4,undirected
Psalms_77,Ezekiel_27,8,undirected
Psalms_77,Isaiah_12,3,undirected
Psalms_77,Isaiah_63,28,undirected
Psalms_77,Psalms_108,4,undirected
Psalms_77,Psalms_110,1,undirected
Psalms_77,Psalms_117,4,undirected
Psalms_77,Psalms_138,2,undirected
Psalms_77,Psalms_139,13,undirected
Psalms_77,Psalms_150,2,undirected
Psalms_77,Psalms_18,2,undirected
Psalms_77,Psalms_26,1,undirected
Psalms_77,Psalms_29,3,undirected
Psalms_77,Psalms_32,1,undirected
Psalms_77,Psalms_45,5,undirected
Psalms_77,Psalms_50,7,undirected
Psalms_77,Psalms_66,1,undirected
Psalms_77,Psalms_68,2,undirected
Psalms_77,Psalms_74,8,undirected
Psalms_77,Psalms_81,8,undirected
Psalms_77,Psalms_86,1,undirected
Psalms_77,Psalms_88,1,undirected
Psalms_77,Psalms_89,13,undirected
Psalms_78,2 Kings_17,7,undirected
Psalms_78,2 Samuel_22,11,undirected
Psalms_78,Ezekiel_19,2,undirected
Psalms_78,Hosea_12,3,undirected
Psalms_78,Hosea_7,2,undirected
Psalms_78,Isaiah_9,1,undirected
Psalms_78,Jeremiah_31,8,undirected
Psalms_78,Job_36,1,undirected
Psalms_78,Psalms_105,34,undirected
Psalms_78,Psalms_106,54,undirected
Psalms_78,Psalms_107,7,undirected
Psalms_78,Psalms_18,3,undirected
Psalms_79,Ezekiel_27,2,undirected
Psalms_79,Isaiah_63,8,undirected
Psalms_79,Psalms_104,1,undirected
Psalms_79,Psalms_115,7,undirected
Psalms_79,Psalms_117,4,undirected
Psalms_79,Psalms_122,1,undirected
Psalms_79,Psalms_123,6,undirected
Psalms_79,Psalms_140,2,undirected
Psalms_79,Psalms_147,6,undirected
Psalms_79,Psalms_149,1,undirected
Psalms_79,Psalms_65,22,undirected
Psalms_79,Psalms_80,1,undirected
Psalms_79,Psalms_83,6,undirected
Psalms_79,Psalms_88,1,undirected
Psalms_79,Psalms_90,7,undirected
Psalms_8,Ezekiel_27,7,undirected
Psalms_8,Job_26,6,undirected
Psalms_8,Job_38,3,undirected
Psalms_8,Psalms_117,5,undirected
Psalms_8,Psalms_144,3,undirected
Psalms_8,Psalms_148,16,undirected
Psalms_8,Psalms_149,6,undirected
Psalms_8,Psalms_150,3,undirected
Psalms_8,Psalms_23,1,undirected
Psalms_8,Psalms_29,1,undirected
Psalms_8,Psalms_65,11,undirected
Psalms_8,Psalms_74,7,undirected
Psalms_8,Psalms_85,2,undirected
Psalms_8,Psalms_89,1,undirected
Psalms_8,Psalms_9,2,undirected
Psalms_8,Psalms_96,4,undirected
Psalms_8,Psalms_97,2,undirected
Psalms_80,Ezekiel_27,10,undirected
Psalms_80,Isaiah_14,4,undirected
Psalms_80,Job_8,1,undirected
Psalms_80,Psalms_104,8,undirected
Psalms_80,Psalms_117,2,undirected
Psalms_80,Psalms_44,7,undirected
Psalms_80,Psalms_60,18,undirected
Psalms_80,Psalms_65,7,undirected
Psalms_80,Psalms_67,2,undirected
Psalms_80,Psalms_79,1,undirected
Psalms_80,Psalms_86,2,undirected
Psalms_80,Psalms_89,1,undirected
Psalms_80,Psalms_90,4,undirected
